"National_Park","Site_Name","Detection_Date","Observer_Initials","Common_Name","Ambient_Noise","Road_Noise","Hemlock_Condition_Score","Detection_Count"
"FRHI","Ice Pond Run",2013-06-14,"MRM","Hairy Woodpecker",49,FALSE,0,1
"FRHI","Ice Pond Run",2013-06-14,"MRM","Red-bellied Woodpecker",49,FALSE,0,2
"FRHI","Ice Pond Run",2013-06-14,"MRM","Red-bellied Woodpecker",49.25,FALSE,0,1
"FRHI","Ice Pond Run",2013-06-19,"BDR","Downy Woodpecker",49,FALSE,0,1
"FRHI","Ice Pond Run",2013-06-19,"BDR","Red-bellied Woodpecker",49,FALSE,0,2
"FRHI","Ice Pond Run",2013-06-19,"BDR","Red-bellied Woodpecker",53.25,FALSE,0,2
"FRHI","Ice Pond Run",2015-05-19,"BDR","Downy Woodpecker",45.75,FALSE,0,1
"FRHI","Ice Pond Run",2015-05-19,"BDR","Downy Woodpecker",46.5,FALSE,1,1
"FRHI","Ice Pond Run",2015-05-19,"BDR","Pileated Woodpecker",43.25,FALSE,0,1
"FRHI","Ice Pond Run",2015-05-19,"BDR","Pileated Woodpecker",45.75,FALSE,0,1
"FRHI","Ice Pond Run",2015-06-16,"MRM","Pileated Woodpecker",40.5,FALSE,0,1
"FRHI","Ice Pond Run",2015-06-16,"MRM","Pileated Woodpecker",42.5,FALSE,1,1
"FRHI","Ice Pond Run",2015-06-16,"MRM","Pileated Woodpecker",42.75,FALSE,1,1
"FRHI","Ice Pond Run",2015-06-16,"MRM","Red-bellied Woodpecker",40.5,FALSE,0,1
"FRHI","Ice Pond Run",2017-06-14,"MRM","Downy Woodpecker",45,FALSE,0,2
"FRHI","Ice Pond Run",2017-06-14,"MRM","Pileated Woodpecker",44.25,FALSE,0,2
"FRHI","Ice Pond Run",2017-06-14,"MRM","Red-bellied Woodpecker",45.5,FALSE,1,1
"FRHI","Ice Pond Run",2017-06-14,"MRM","Red-bellied Woodpecker",45.75,FALSE,1,1
"FRHI","Ice Pond Run",2017-06-27,"MRM","Pileated Woodpecker",46,FALSE,0,1
"FRHI","Ice Pond Run",2017-06-27,"MRM","Pileated Woodpecker",46.25,FALSE,0,1
"FRHI","Ice Pond Run",2019-05-22,"MRM","Pileated Woodpecker",45.75,FALSE,0,1
"FRHI","Ice Pond Run",2019-05-22,"MRM","Pileated Woodpecker",47,FALSE,1,1
"FRHI","Ice Pond Run",2019-05-22,"MRM","Red-bellied Woodpecker",43,FALSE,0,1
"FRHI","Ice Pond Run",2019-05-22,"MRM","Red-bellied Woodpecker",43.5,FALSE,0,1
"FRHI","Ice Pond Run",2019-05-22,"MRM","Red-bellied Woodpecker",46.75,FALSE,0,1
"FRHI","Ice Pond Run",2021-06-06,"SAS","Downy Woodpecker",44.25,FALSE,0,1
"FRHI","Ice Pond Run",2021-06-06,"SAS","Downy Woodpecker",47.75,FALSE,0,1
"FRHI","Ice Pond Run",2021-06-06,"SAS","Red-bellied Woodpecker",47.75,FALSE,0,1
"FRHI","Ice Pond Run",2021-06-06,"SAS","Red-bellied Woodpecker",49.5,FALSE,1,1
"FRHI","Ice Pond Run",2021-06-27,"SAS","Downy Woodpecker",45.75,FALSE,0,1
"FRHI","Ice Pond Run",2021-06-27,"SAS","Downy Woodpecker",46,FALSE,0,1
"FRHI","Ice Pond Run",2021-06-27,"SAS","Downy Woodpecker",48,FALSE,0,1
"FRHI","Ice Pond Run",2021-06-27,"SAS","Pileated Woodpecker",48.25,FALSE,1,1
"FRHI","Ice Pond Run",2021-06-27,"SAS","Red-bellied Woodpecker",45.75,FALSE,0,1
"FRHI","Ice Pond Run",2021-06-27,"SAS","Red-bellied Woodpecker",47.75,TRUE,1,1
"FRHI","Ice Pond Run",2022-05-24,"MRM","Hairy Woodpecker",39.75,FALSE,0,1
"FRHI","Ice Pond Run",2022-05-24,"MRM","Pileated Woodpecker",42.5,FALSE,1,1
"FRHI","Ice Pond Run",2022-05-24,"MRM","Red-bellied Woodpecker",42.5,FALSE,1,2
"FRHI","Ice Pond Run",2022-06-15,"MRM","Downy Woodpecker",44.5,FALSE,1,1
"FRHI","Ice Pond Run",2022-06-15,"MRM","Hairy Woodpecker",44.5,FALSE,1,1
"FRHI","Ice Pond Run",2022-06-15,"MRM","Pileated Woodpecker",42,FALSE,0,1
"FRHI","Ice Pond Run",2022-06-15,"MRM","Red-bellied Woodpecker",44.5,FALSE,1,1
"FRHI","Ice Pond Run",2023-05-24,"MRM","Hairy Woodpecker",34.75,FALSE,0,1
"FRHI","Ice Pond Run",2023-05-24,"MRM","Pileated Woodpecker",35.25,FALSE,0,1
"FRHI","Ice Pond Run",2023-05-24,"MRM","Red-bellied Woodpecker",34.75,FALSE,0,1
"FRHI","Ice Pond Run",2023-05-24,"MRM","Red-bellied Woodpecker",35.25,FALSE,0,2
"FRHI","Ice Pond Run",2023-05-24,"MRM","Red-bellied Woodpecker",35.75,FALSE,1,1
"FRHI","Ice Pond Run",2023-06-05,"SAS","Red-bellied Woodpecker",40.25,FALSE,1,1
"FRHI","Ice Pond Run",2024-06-03,"SAS","Hairy Woodpecker",48.5,FALSE,2,1
"FRHI","Ice Pond Run",2024-06-03,"SAS","Pileated Woodpecker",46.75,FALSE,0,1
"FRHI","Ice Pond Run",2024-06-03,"SAS","Pileated Woodpecker",47,FALSE,0,1
"FRHI","Ice Pond Run",2024-06-03,"SAS","Red-bellied Woodpecker",46.75,FALSE,0,1
"FRHI","Ice Pond Run",2024-06-03,"SAS","Red-bellied Woodpecker",47,FALSE,0,1
"FRHI","Ice Pond Run",2024-06-19,"MRM","Hairy Woodpecker",36.5,FALSE,0,1
"FRHI","Ice Pond Run",2024-06-19,"MRM","Hairy Woodpecker",39.5,FALSE,2,1
"FRHI","Ice Pond Run",2024-06-19,"MRM","Red-bellied Woodpecker",36.5,FALSE,0,1
"FRHI","Ice Pond Run",2024-06-19,"MRM","Red-bellied Woodpecker",39.5,FALSE,0,1
"FRHI","Ice Pond Run",2025-06-04,"SAS","Pileated Woodpecker",47.5,TRUE,0,1
"FRHI","Ice Pond Run",2025-06-04,"SAS","Pileated Woodpecker",52,TRUE,0,1
"FRHI","Ice Pond Run",2025-06-04,"SAS","Red-bellied Woodpecker",52,TRUE,2,1
"FRHI","Ice Pond Run",2025-06-12,"MRM","Hairy Woodpecker",44.25,FALSE,0,1
"FRHI","Ice Pond Run",2025-06-12,"MRM","Pileated Woodpecker",45.5,FALSE,2,1
"NERI","Arbuckle Creek 02",2018-06-06,"NMF","Red-bellied Woodpecker",53.5,TRUE,0,1
"NERI","Arbuckle Creek 02",2021-05-13,"SAS","Hairy Woodpecker",54,TRUE,0,1
"NERI","Arbuckle Creek 02",2021-05-13,"SAS","Red-bellied Woodpecker",54,TRUE,0,1
"NERI","Arbuckle Creek 02",2021-06-01,"NMF","Red-bellied Woodpecker",52.5,TRUE,0,1
"NERI","Arbuckle Creek 02",2022-05-10,"NMF","Pileated Woodpecker",63.5,FALSE,4,1
"NERI","Arbuckle Creek 02",2022-05-10,"NMF","Red-bellied Woodpecker",56.75,FALSE,2,1
"NERI","Arbuckle Creek 02",2022-05-25,"SAS","Downy Woodpecker",52.5,FALSE,2,1
"NERI","Arbuckle Creek 02",2022-05-25,"SAS","Hairy Woodpecker",55,FALSE,0,1
"NERI","Arbuckle Creek 02",2024-05-25,"SAS","Downy Woodpecker",54.5,FALSE,0,1
"NERI","Arbuckle Creek 05",2015-05-28,"SAS","Pileated Woodpecker",51.5,FALSE,1,1
"NERI","Batoff Creek 07",2019-05-14,"BXW","Pileated Woodpecker",64.5,FALSE,3,1
"NERI","Batoff Creek 07",2023-05-26,"NMF","Downy Woodpecker",56.5,TRUE,3,1
"NERI","Batoff Creek 07",2025-05-06,"NMF","Pileated Woodpecker",54.5,FALSE,2,1
"NERI","Batoff Creek 07",2025-05-19,"SAS","Pileated Woodpecker",59,TRUE,2,1
"NERI","Big Branch 09",2021-05-26,"NMF","Downy Woodpecker",51,FALSE,0,1
"NERI","Big Branch 09",2021-05-26,"NMF","Red-bellied Woodpecker",49.25,FALSE,0,1
"NERI","Big Branch 09",2023-05-18,"NMF","Pileated Woodpecker",59.25,FALSE,0,1
"NERI","Big Branch 09",2023-05-18,"NMF","Pileated Woodpecker",59.75,FALSE,0,1
"NERI","Big Branch 09",2023-05-27,"NMF","Downy Woodpecker",46.75,FALSE,0,1
"NERI","Big Branch 09",2023-05-27,"NMF","Downy Woodpecker",50,FALSE,0,1
"NERI","Big Branch 09",2023-05-27,"NMF","Downy Woodpecker",50.75,FALSE,0,1
"NERI","Big Branch 09",2023-05-27,"NMF","Red-bellied Woodpecker",47,FALSE,0,1
"NERI","Big Branch 09",2023-05-27,"NMF","Red-bellied Woodpecker",51.75,FALSE,0,1
"NERI","Big Branch 09",2025-05-21,"NMF","Pileated Woodpecker",56.5,FALSE,0,1
"NERI","Big Branch 09",2025-05-21,"NMF","Red-bellied Woodpecker",58.5,FALSE,0,1
"NERI","Big Branch 10",2014-05-29,"CXR","Red-bellied Woodpecker",39.75,FALSE,0,1
"NERI","Big Branch 10",2016-06-02,"SAS","Red-bellied Woodpecker",44,FALSE,0,1
"NERI","Big Branch 10",2018-05-16,"SAS","Pileated Woodpecker",51,FALSE,0,1
"NERI","Big Branch 10",2018-05-27,"NMF","Pileated Woodpecker",49.5,FALSE,0,1
"NERI","Big Branch 10",2018-05-27,"NMF","Red-bellied Woodpecker",53,FALSE,0,1
"NERI","Big Branch 10",2021-05-26,"NMF","Downy Woodpecker",44.5,FALSE,0,1
"NERI","Big Branch 10",2021-05-26,"NMF","Downy Woodpecker",51,FALSE,0,1
"NERI","Big Branch 10",2021-06-17,"SAS","Pileated Woodpecker",45,FALSE,0,1
"NERI","Big Branch 10",2022-05-11,"SAS","Downy Woodpecker",53.75,FALSE,0,1
"NERI","Big Branch 10",2022-05-11,"SAS","Pileated Woodpecker",53.75,FALSE,0,1
"NERI","Big Branch 10",2022-05-11,"SAS","Red-bellied Woodpecker",53.75,FALSE,0,1
"NERI","Big Branch 10",2022-05-30,"NMF","Downy Woodpecker",46.75,FALSE,0,1
"NERI","Big Branch 10",2022-05-30,"NMF","Pileated Woodpecker",46.75,FALSE,0,1
"NERI","Big Branch 10",2022-05-30,"NMF","Red-bellied Woodpecker",46.75,FALSE,0,1
"NERI","Big Branch 10",2024-05-06,"NMF","Pileated Woodpecker",48.25,FALSE,0,1
"NERI","Bucklick Branch 03",2014-05-24,"CXR","Hairy Woodpecker",38.25,FALSE,2,1
"NERI","Bucklick Branch 03",2014-06-04,"MXD","Pileated Woodpecker",36,FALSE,2,1
"NERI","Bucklick Branch 03",2014-06-04,"MXD","Pileated Woodpecker",49,FALSE,1,1
"NERI","Bucklick Branch 03",2016-06-06,"SAS","Pileated Woodpecker",39.5,FALSE,3,1
"NERI","Bucklick Branch 03",2018-06-05,"SAS","Pileated Woodpecker",36.25,FALSE,3,1
"NERI","Bucklick Branch 03",2018-06-05,"SAS","Pileated Woodpecker",52.75,FALSE,2,1
"NERI","Bucklick Branch 03",2021-05-21,"SAS","Hairy Woodpecker",40.75,FALSE,2,1
"NERI","Bucklick Branch 03",2021-06-16,"SAS","Downy Woodpecker",54,FALSE,2,1
"NERI","Bucklick Branch 03",2021-06-16,"SAS","Pileated Woodpecker",39.75,FALSE,2,1
"NERI","Bucklick Branch 03",2022-05-09,"SAS","Downy Woodpecker",42.75,FALSE,3,1
"NERI","Bucklick Branch 03",2022-05-09,"SAS","Downy Woodpecker",48,FALSE,2,1
"NERI","Bucklick Branch 03",2022-05-09,"SAS","Downy Woodpecker",48.25,FALSE,2,1
"NERI","Bucklick Branch 03",2022-05-09,"SAS","Hairy Woodpecker",48,FALSE,2,1
"NERI","Bucklick Branch 03",2022-05-29,"SAS","Hairy Woodpecker",61.25,FALSE,2,1
"NERI","Bucklick Branch 03",2024-05-13,"SAS","Hairy Woodpecker",40,FALSE,3,1
"NERI","Bucklick Branch 03",2024-05-21,"SAS","Pileated Woodpecker",39.5,FALSE,3,1
"NERI","Bucklick Branch 03",2024-05-21,"SAS","Pileated Woodpecker",40,FALSE,3,1
"NERI","Buffalo Creek 04",2023-05-31,"NMF","Pileated Woodpecker",54.25,FALSE,0,1
"NERI","Buffalo Creek 04",2023-05-31,"NMF","Red-bellied Woodpecker",53.75,FALSE,0,1
"NERI","Buffalo Creek 04",2023-05-31,"NMF","Red-bellied Woodpecker",54.5,FALSE,0,1
"NERI","Buffalo Creek 04",2025-05-23,"NMF","Downy Woodpecker",56,FALSE,0,1
"NERI","Buffalo Creek 16",2016-06-03,"NMF","Downy Woodpecker",48.5,FALSE,0,1
"NERI","Buffalo Creek 16",2016-06-03,"NMF","Downy Woodpecker",49,FALSE,0,1
"NERI","Buffalo Creek 16",2018-05-21,"NMF","Downy Woodpecker",58.25,FALSE,0,1
"NERI","Buffalo Creek 16",2018-06-04,"NMF","Downy Woodpecker",54.5,FALSE,1,1
"NERI","Buffalo Creek 16",2018-06-04,"NMF","Pileated Woodpecker",55,FALSE,0,1
"NERI","Buffalo Creek 16",2021-05-14,"NMF","Hairy Woodpecker",58.25,FALSE,1,1
"NERI","Buffalo Creek 16",2021-05-14,"NMF","Red-bellied Woodpecker",53,FALSE,0,1
"NERI","Buffalo Creek 16",2022-05-10,"SAS","Red-bellied Woodpecker",58.5,FALSE,0,1
"NERI","Buffalo Creek 16",2022-05-25,"NMF","Downy Woodpecker",52.5,FALSE,0,1
"NERI","Buffalo Creek 16",2022-05-25,"NMF","Downy Woodpecker",52.75,FALSE,0,1
"NERI","Buffalo Creek 16",2022-05-25,"NMF","Red-bellied Woodpecker",54.25,FALSE,0,1
"NERI","Dowdy Creek 02",2015-05-24,"NMF","Pileated Woodpecker",52.75,FALSE,3,3
"NERI","Dowdy Creek 02",2019-05-29,"BXW","Red-bellied Woodpecker",52,FALSE,0,1
"NERI","Dowdy Creek 02",2021-05-23,"NMF","Red-bellied Woodpecker",49.25,FALSE,0,1
"NERI","Dowdy Creek 02",2021-06-13,"NMF","Downy Woodpecker",61.5,FALSE,2,1
"NERI","Dowdy Creek 02",2023-05-19,"NMF","Pileated Woodpecker",54.5,FALSE,0,1
"NERI","Dowdy Creek 02",2023-05-19,"NMF","Red-bellied Woodpecker",54.5,FALSE,0,1
"NERI","Dowdy Creek 02",2023-05-19,"NMF","Red-bellied Woodpecker",60,FALSE,3,1
"NERI","Dowdy Creek 02",2023-06-01,"SAS","Red-bellied Woodpecker",52.5,FALSE,3,1
"NERI","Dowdy Creek 02",2025-05-20,"NMF","Downy Woodpecker",59.5,FALSE,2,1
"NERI","Dowdy Creek 02",2025-05-20,"NMF","Red-bellied Woodpecker",58.75,FALSE,0,1
"NERI","Dowdy Creek 02",2025-05-26,"SAS","Red-bellied Woodpecker",52.5,FALSE,2,1
"NERI","Ephraim Creek 08",2015-05-28,"NMF","Hairy Woodpecker",49.5,FALSE,0,1
"NERI","Ephraim Creek 08",2015-05-28,"NMF","Red-bellied Woodpecker",49.25,FALSE,4,1
"NERI","Ephraim Creek 08",2019-05-28,"MJT","Downy Woodpecker",55,FALSE,4,1
"NERI","Ephraim Creek 08",2021-06-21,"SAS","Downy Woodpecker",52.25,FALSE,2,1
"NERI","Ephraim Creek 08",2025-05-29,"NMF","Pileated Woodpecker",53.25,FALSE,4,1
"NERI","Ephraim Creek 08",2025-05-29,"NMF","Red-bellied Woodpecker",52,FALSE,4,1
"NERI","Fall Branch 07",2015-05-22,"NMF","Red-bellied Woodpecker",52.25,FALSE,3,1
"NERI","Fall Branch 07",2021-06-17,"NMF","Downy Woodpecker",46.25,FALSE,3,1
"NERI","Fall Branch 07",2021-06-17,"NMF","Red-bellied Woodpecker",46,FALSE,3,1
"NERI","Fall Branch 07",2021-06-17,"NMF","Red-bellied Woodpecker",46.25,FALSE,3,1
"NERI","Fall Branch 07",2021-06-17,"NMF","Red-bellied Woodpecker",46.75,FALSE,3,1
"NERI","Fall Branch 07",2023-05-27,"SAS","Red-bellied Woodpecker",48.25,FALSE,2,1
"NERI","Fall Branch 07",2023-05-27,"SAS","Red-bellied Woodpecker",49.25,FALSE,3,1
"NERI","Fall Branch 07",2025-05-21,"SAS","Red-bellied Woodpecker",59,FALSE,3,1
"NERI","Fire Creek 17",2016-05-16,"NMF","Red-bellied Woodpecker",52.25,FALSE,0,1
"NERI","Fire Creek 17",2021-05-31,"SAS","Pileated Woodpecker",50.25,FALSE,2,1
"NERI","Fire Creek 17",2021-06-09,"NMF","Downy Woodpecker",54.5,FALSE,0,2
"NERI","Fire Creek 17",2021-06-09,"NMF","Downy Woodpecker",57.75,FALSE,0,1
"NERI","Fire Creek 17",2021-06-09,"NMF","Pileated Woodpecker",60,FALSE,3,1
"NERI","Fire Creek 17",2022-05-09,"NMF","Pileated Woodpecker",55.5,FALSE,0,1
"NERI","Fire Creek 17",2022-05-29,"NMF","Pileated Woodpecker",53.75,FALSE,3,1
"NERI","Fire Creek 17",2024-05-13,"NMF","Pileated Woodpecker",47.5,FALSE,0,1
"NERI","Fire Creek 17",2024-05-13,"NMF","Red-bellied Woodpecker",49.75,FALSE,0,1
"NERI","Fire Creek 17",2024-05-21,"NMF","Red-bellied Woodpecker",47.25,FALSE,3,1
"NERI","Keeney Creek 10",2016-05-31,"NMF","Hairy Woodpecker",57,FALSE,4,1
"NERI","Keeney Creek 10",2024-05-16,"NMF","Pileated Woodpecker",60,FALSE,3,1
"NERI","Keeney Creek 15",2015-05-25,"SAS","Pileated Woodpecker",54,FALSE,2,1
"NERI","Keeney Creek 15",2019-05-27,"MJT","Pileated Woodpecker",59.75,FALSE,3,1
"NERI","Keeney Creek 15",2021-06-04,"SAS","Downy Woodpecker",54.25,FALSE,4,1
"NERI","Laurel Creek 08",2016-06-01,"NMF","Downy Woodpecker",52.25,TRUE,0,1
"NERI","Laurel Creek 08",2016-06-01,"NMF","Downy Woodpecker",53.25,FALSE,0,1
"NERI","Laurel Creek 08",2016-06-01,"NMF","Downy Woodpecker",53.5,FALSE,0,1
"NERI","Laurel Creek 08",2016-06-01,"NMF","Pileated Woodpecker",54,FALSE,0,1
"NERI","Laurel Creek 08",2016-06-01,"NMF","Red-bellied Woodpecker",50.75,FALSE,0,1
"NERI","Laurel Creek 08",2018-05-29,"NMF","Downy Woodpecker",53.5,FALSE,0,1
"NERI","Laurel Creek 08",2018-05-29,"NMF","Pileated Woodpecker",53.75,TRUE,0,1
"NERI","Laurel Creek 08",2022-05-14,"NMF","Downy Woodpecker",54.5,FALSE,0,1
"NERI","Laurel Creek 08",2022-05-14,"NMF","Red-bellied Woodpecker",54.5,FALSE,0,1
"NERI","Laurel Creek 08",2022-05-26,"SAS","Red-bellied Woodpecker",59.25,TRUE,0,1
"NERI","Laurel Creek 08",2024-05-17,"MRM","Red-bellied Woodpecker",46.5,FALSE,0,1
"NERI","Laurel Creek 08",2024-05-28,"NMF","Downy Woodpecker",50.5,FALSE,0,1
"NERI","Laurel Creek 08",2024-05-28,"NMF","Downy Woodpecker",51.25,FALSE,0,1
"NERI","Laurel Creek 08",2024-05-28,"NMF","Downy Woodpecker",53,FALSE,0,1
"NERI","Laurel Creek 08",2024-05-28,"NMF","Pileated Woodpecker",53,FALSE,0,1
"NERI","Laurel Creek 08",2024-05-28,"NMF","Red-bellied Woodpecker",50.5,FALSE,0,1
"NERI","Laurel Creek 08",2024-05-28,"NMF","Red-bellied Woodpecker",53,FALSE,0,1
"NERI","Laurel Creek 47",2016-06-06,"NMF","Hairy Woodpecker",54.75,FALSE,0,2
"NERI","Laurel Creek 61",2015-05-29,"SAS","Pileated Woodpecker",50.25,TRUE,0,1
"NERI","Laurel Creek 61",2021-05-16,"NMF","Hairy Woodpecker",59,FALSE,1,1
"NERI","Laurel Creek 61",2021-06-09,"SAS","Hairy Woodpecker",55,TRUE,2,1
"NERI","Laurel Creek 61",2021-06-09,"SAS","Hairy Woodpecker",55.5,TRUE,1,1
"NERI","Laurel Creek 61",2021-06-09,"SAS","Hairy Woodpecker",56.25,TRUE,1,1
"NERI","Laurel Creek 61",2023-05-12,"SAS","Downy Woodpecker",56.75,TRUE,2,1
"NERI","Laurel Creek 61",2023-05-26,"SAS","Pileated Woodpecker",52.75,TRUE,2,1
"NERI","Little Laurel Creek 06",2014-06-04,"CXR","Downy Woodpecker",48.5,FALSE,1,1
"NERI","Little Laurel Creek 06",2018-05-19,"NMF","Downy Woodpecker",52.25,FALSE,3,1
"NERI","Little Laurel Creek 06",2021-05-25,"NMF","Red-bellied Woodpecker",51.25,FALSE,2,1
"NERI","Little Laurel Creek 06",2022-05-17,"SAS","Red-bellied Woodpecker",54.5,FALSE,2,1
"NERI","Little Laurel Creek 06",2022-05-24,"SAS","Hairy Woodpecker",57,FALSE,2,1
"NERI","Little Laurel Creek 06",2022-05-24,"SAS","Pileated Woodpecker",65.75,FALSE,3,1
"NERI","Little Laurel Creek 06",2024-05-08,"SAS","Red-bellied Woodpecker",43.25,FALSE,3,1
"NERI","Manns Creek 24",2015-05-12,"SAS","Red-bellied Woodpecker",33.25,FALSE,1,1
"NERI","Manns Creek 24",2015-05-12,"SAS","Red-bellied Woodpecker",34.25,FALSE,1,1
"NERI","Manns Creek 24",2015-05-25,"NMF","Downy Woodpecker",41,FALSE,1,1
"NERI","Manns Creek 24",2015-05-25,"NMF","Hairy Woodpecker",40,FALSE,2,1
"NERI","Manns Creek 24",2015-05-25,"NMF","Hairy Woodpecker",40.5,FALSE,1,1
"NERI","Manns Creek 24",2015-05-25,"NMF","Hairy Woodpecker",41,FALSE,1,2
"NERI","Manns Creek 24",2015-05-25,"NMF","Red-bellied Woodpecker",40,FALSE,1,1
"NERI","Meadow Creek 12",2015-05-14,"NMF","Hairy Woodpecker",49.75,FALSE,0,2
"NERI","Meadow Creek 12",2015-05-14,"NMF","Red-bellied Woodpecker",50.5,FALSE,0,1
"NERI","Meadow Creek 12",2015-05-14,"NMF","Red-bellied Woodpecker",51.5,FALSE,1,1
"NERI","Meadow Creek 12",2015-05-23,"SAS","Red-bellied Woodpecker",41,FALSE,1,1
"NERI","Meadow Creek 12",2015-05-23,"SAS","Red-bellied Woodpecker",49,FALSE,0,1
"NERI","Meadow Creek 12",2017-06-02,"KMS","Downy Woodpecker",50,FALSE,0,1
"NERI","Meadow Creek 12",2019-05-20,"MJT","Hairy Woodpecker",54.25,FALSE,0,1
"NERI","Meadow Creek 12",2019-05-20,"MJT","Pileated Woodpecker",56.75,FALSE,0,1
"NERI","Meadow Creek 12",2019-05-27,"BXW","Hairy Woodpecker",53.25,FALSE,2,1
"NERI","Meadow Creek 12",2019-05-27,"BXW","Pileated Woodpecker",53.5,FALSE,2,1
"NERI","Meadow Creek 12",2021-05-19,"NMF","Pileated Woodpecker",50.5,FALSE,0,1
"NERI","Meadow Creek 12",2021-06-23,"SAS","Downy Woodpecker",47,FALSE,2,1
"NERI","Meadow Creek 12",2021-06-23,"SAS","Pileated Woodpecker",45.75,FALSE,0,1
"NERI","Meadow Creek 12",2023-05-24,"NMF","Red-bellied Woodpecker",51,FALSE,0,1
"NERI","Meadow Creek 12",2025-05-30,"NMF","Red-bellied Woodpecker",52.25,FALSE,0,1
"NERI","Meadow Creek 17",2014-05-26,"MXD","Downy Woodpecker",48.5,FALSE,2,1
"NERI","Meadow Creek 17",2014-05-26,"MXD","Downy Woodpecker",55,FALSE,0,2
"NERI","Meadow Creek 17",2014-05-26,"MXD","Downy Woodpecker",61.25,FALSE,0,1
"NERI","Meadow Creek 17",2014-05-26,"MXD","Red-bellied Woodpecker",48.5,FALSE,2,1
"NERI","Meadow Creek 17",2016-05-18,"NMF","Downy Woodpecker",51.5,FALSE,1,1
"NERI","Meadow Creek 17",2016-05-18,"NMF","Pileated Woodpecker",51.5,FALSE,1,1
"NERI","Meadow Creek 17",2016-05-27,"NMF","Downy Woodpecker",49.75,FALSE,1,1
"NERI","Meadow Creek 17",2016-05-27,"NMF","Downy Woodpecker",51.25,FALSE,0,2
"NERI","Meadow Creek 17",2016-05-27,"NMF","Hairy Woodpecker",51.25,FALSE,0,1
"NERI","Meadow Creek 17",2018-05-22,"SAS","Downy Woodpecker",61.25,TRUE,4,1
"NERI","Meadow Creek 17",2018-05-22,"SAS","Pileated Woodpecker",61.25,FALSE,4,1
"NERI","Meadow Creek 17",2018-05-31,"NMF","Downy Woodpecker",59.25,FALSE,1,1
"NERI","Meadow Creek 17",2021-05-19,"NMF","Downy Woodpecker",61.25,FALSE,0,1
"NERI","Meadow Creek 17",2021-06-23,"SAS","Downy Woodpecker",50.25,FALSE,1,1
"NERI","Meadow Creek 17",2021-06-23,"SAS","Downy Woodpecker",50.75,FALSE,1,2
"NERI","Meadow Creek 17",2021-06-23,"SAS","Hairy Woodpecker",43.25,FALSE,2,1
"NERI","Meadow Creek 17",2021-06-23,"SAS","Pileated Woodpecker",50.75,FALSE,1,1
"NERI","Meadow Creek 17",2022-05-13,"NMF","Downy Woodpecker",51,FALSE,1,2
"NERI","Meadow Creek 17",2022-05-13,"NMF","Downy Woodpecker",52.25,FALSE,0,1
"NERI","Meadow Creek 17",2022-05-13,"NMF","Pileated Woodpecker",52.25,FALSE,0,1
"NERI","Meadow Creek 17",2022-05-13,"NMF","Red-bellied Woodpecker",51,FALSE,1,1
"NERI","Meadow Creek 17",2022-05-22,"SAS","Pileated Woodpecker",63.5,FALSE,1,1
"NERI","Meadow Creek 17",2022-05-22,"SAS","Red-bellied Woodpecker",58,FALSE,1,1
"NERI","Meadow Creek 17",2024-05-17,"SAS","Red-bellied Woodpecker",49,FALSE,3,1
"NERI","Meadow Creek 17",2024-05-26,"NMF","Downy Woodpecker",51.5,FALSE,0,1
"NERI","Meadow Creek 17",2024-05-26,"NMF","Pileated Woodpecker",55.75,FALSE,3,1
"NERI","Meadow Creek 17",2024-05-26,"NMF","Red-bellied Woodpecker",51.5,FALSE,0,1
"NERI","Meadow Creek 39",2014-05-26,"CXR","Downy Woodpecker",59.75,FALSE,2,1
"NERI","Meadow Creek 39",2014-05-26,"CXR","Hairy Woodpecker",49.25,FALSE,0,1
"NERI","Meadow Creek 39",2014-05-26,"CXR","Red-bellied Woodpecker",55.5,FALSE,0,1
"NERI","Meadow Creek 39",2016-05-18,"SAS","Downy Woodpecker",58.75,FALSE,1,1
"NERI","Meadow Creek 39",2016-05-27,"NMF","Downy Woodpecker",50.75,FALSE,0,1
"NERI","Meadow Creek 39",2018-05-22,"SAS","Pileated Woodpecker",59,FALSE,0,1
"NERI","Meadow Creek 39",2018-05-31,"NMF","Pileated Woodpecker",52,FALSE,0,1
"NERI","Meadow Creek 39",2021-06-24,"SAS","Downy Woodpecker",50.25,FALSE,1,1
"NERI","Meadow Creek 39",2021-06-24,"SAS","Downy Woodpecker",53.25,FALSE,2,1
"NERI","Meadow Creek 39",2021-06-24,"SAS","Hairy Woodpecker",53.5,FALSE,2,1
"NERI","Meadow Creek 39",2022-05-22,"NMF","Downy Woodpecker",59.75,FALSE,0,1
"NERI","Meadow Creek 39",2022-05-22,"NMF","Red-bellied Woodpecker",59.5,FALSE,3,1
"NERI","Meadow Creek 39",2022-05-22,"NMF","Red-bellied Woodpecker",59.75,FALSE,0,1
"NERI","Meadow Creek 39",2024-05-17,"SAS","Red-bellied Woodpecker",55.5,FALSE,1,1
"NERI","Meadow Creek 39",2024-05-26,"NMF","Downy Woodpecker",62.25,FALSE,1,1
"NERI","Meadow Creek 39",2024-05-26,"NMF","Red-bellied Woodpecker",55.25,FALSE,0,1
"NERI","Meadow Creek 39",2024-05-26,"NMF","Red-bellied Woodpecker",58.5,FALSE,0,1
"NERI","Meadow Creek 39",2024-05-26,"NMF","Red-bellied Woodpecker",62.25,FALSE,1,1
